#nodeA	nodeB	score1
Metab__5497181[r]	Gene8972__81616	0
Metab__5497181[r]	Gene8972__11001	0
Metab__5497181[r]	Gene8972__2180	0
Metab__5497181[r]	Gene8972__23305	0
Metab__5497181[r]	Gene8972__51703	0
Metab__5497181[r]	2641	0
Metab__1175[e]	Gene9494__116085	0
Metab__1175[e]	Gene10195__IBUP_Rtdhep_reverse	0
Metab__1175[e]	Gene10204__IBUP_Stdhep_reverse	0
Metab__1175[e]	4780	0
Metab__1175[e]	Gene1256__EX_urate[e]	0
Metab__1175[c]	Gene2891__URATEt	0
Metab__1175[c]	Gene3477__10257	0
Metab__1175[c]	Gene4579__7173	0
Metab__1175[c]	Gene4579__9588	0
Metab__1175[c]	Gene9336__HMR_6607_reverse	0
Metab__1175[c]	Gene9337__HMR_6611	0
Metab__1175[c]	Gene10195__IBUP_Rtdhep	0
Metab__1175[c]	Gene10204__IBUP_Stdhep	0
Metab__1175[c]	4780	0
Metab__1175[x]	Gene2892__URATEtx	0
Metab__1175[x]	4780	0
Metab__5280483[e]	Gene2367__PHYQt	0
Metab__5280483[e]	2147	0
Metab__5280483[e]	Gene1197__EX_phyQ[e]	0
Metab__5280483[c]	Gene5315__VITKtl	0
Metab__5280483[c]	2147	0
Metab__5280483[c]	Gene7135__sink_phyQ[c]	0
Metab__216297[c]	Gene4520__RE2346C_reverse	0
Metab__216297[c]	Gene4750__RE3420C_reverse	0
Metab__216297[c]	338	0
Metab__24341[e]	Gene4533__4025	0
Metab__24341[e]	7450	0
Metab__24341[e]	Gene4865__EX_CE4633[e]	0
Metab__6137[c]	Gene2014__4143	0
Metab__6137[c]	Gene2014__27430_4144	0
Metab__6137[c]	Gene2018__8501_reverse	0
Metab__6137[c]	Gene2018__124935_reverse	0
Metab__6137[c]	Gene3426__r1436	0
Metab__6137[c]	Gene3481__8140	0
Metab__6137[c]	Gene3492__8140	0
Metab__6137[c]	Gene3504__8140	0
Metab__6137[c]	Gene3514__8140	0
Metab__6137[c]	Gene3526__8140_reverse	0
Metab__6137[c]	Gene3527__8140_reverse	0
Metab__6137[c]	Gene3528__8140_reverse	0
Metab__6137[c]	Gene3529__8140_reverse	0
Metab__6137[c]	Gene3530__8140_reverse	0
Metab__6137[c]	Gene3531__8140_reverse	0
Metab__6137[c]	Gene3532__8140_reverse	0
Metab__6137[c]	Gene3533__8140_reverse	0
Metab__6137[c]	Gene3534__8140_reverse	0
Metab__6137[c]	Gene3535__8140_reverse	0
Metab__6137[c]	Gene3601__9057	0
Metab__6137[c]	Gene3614__9057	0
Metab__6137[c]	Gene3624__9057	0
Metab__6137[c]	Gene3634__9057	0
Metab__6137[c]	Gene3662__9057	0
Metab__6137[c]	Gene3677__9057	0
Metab__6137[c]	Gene3692__9057	0
Metab__6137[c]	Gene3704__9057	0
Metab__6137[c]	Gene3717__9057	0
Metab__6137[c]	Gene3732__9057	0
Metab__6137[c]	Gene3744__9057	0
Metab__6137[c]	Gene3757__9057	0
Metab__6137[c]	Gene3769__9057	0
Metab__6137[c]	Gene3782__9057	0
Metab__6137[c]	Gene3797__9057	0
Metab__6137[c]	Gene3891__11136	0
Metab__6137[c]	Gene3907__11136	0
Metab__6137[c]	Gene3922__11136	0
Metab__6137[c]	Gene3937__11136	0
Metab__6137[c]	Gene3953__11136	0
Metab__6137[c]	Gene4553__95_reverse	0
Metab__6137[c]	Gene5771__METTRANSc	0
Metab__6137[c]	Gene6716__ARGARGMETr_reverse	0
Metab__6137[c]	Gene6726__ARGPROMETr_reverse	0
Metab__6137[c]	Gene6734__ASNMETPROr_reverse	0
Metab__6137[c]	Gene6749__ASPMETASPr_reverse	0
Metab__6137[c]	Gene6752__CYSASNMETr_reverse	0
Metab__6137[c]	Gene6755__CYSGLNMETr_reverse	0
Metab__6137[c]	Gene6759__CYSSERMETr_reverse	0
Metab__6137[c]	Gene6774__GLUMETr_reverse	0
Metab__6137[c]	Gene6775__GLUMETHISr_reverse	0
Metab__6137[c]	Gene6799__HISMETr_reverse	0
Metab__6137[c]	Gene6800__HISMETGLNr_reverse	0
Metab__6137[c]	Gene6833__METARGLEUr_reverse	0
Metab__6137[c]	Gene6834__METASNTYRr_reverse	0
Metab__6137[c]	Gene6835__METGLNTYRr_reverse	0
Metab__6137[c]	Gene6836__METGLYARGr_reverse	0
Metab__6137[c]	Gene6837__METHISLYSr_reverse	0
Metab__6137[c]	Gene6839__METPHEARGr_reverse	0
Metab__6137[c]	Gene6840__METTRPPHEr_reverse	0
Metab__6137[c]	Gene6841__PHEASNMETr_reverse	0
Metab__6137[c]	Gene6888__THRMETARGr_reverse	0
Metab__6137[c]	Gene6892__THRTYRMETr_reverse	0
Metab__6137[c]	Gene6904__TRPHISMETr_reverse	0
Metab__6137[c]	Gene6909__TRPMETARGr_reverse	0
Metab__6137[c]	Gene6910__TRPMETVALr_reverse	0
Metab__6137[c]	Gene6935__TYRVALMETr_reverse	0
Metab__6137[c]	Gene7035__UNK3r_reverse	0
Metab__6137[c]	Gene9308__259307	0
Metab__6137[c]	5649	0
Metab__6137[c]	Gene10553__sink_met_L[c]	0
Metab__6137[e]	Gene2015__6520_8140	0
Metab__6137[e]	Gene2017__81539	0
Metab__6137[e]	Gene2017__11254	0
Metab__6137[e]	Gene2017__54407	0
Metab__6137[e]	Gene2017__6584	0
Metab__6137[e]	Gene2017__340024_57393	0
Metab__6137[e]	Gene2017__340024_59272	0
Metab__6137[e]	Gene2018__8501	0
Metab__6137[e]	Gene2018__124935	0
Metab__6137[e]	Gene3481__8140_reverse	0
Metab__6137[e]	Gene3492__8140_reverse	0
Metab__6137[e]	Gene3504__8140_reverse	0
Metab__6137[e]	Gene3514__8140_reverse	0
Metab__6137[e]	Gene3526__8140	0
Metab__6137[e]	Gene3527__8140	0
Metab__6137[e]	Gene3528__8140	0
Metab__6137[e]	Gene3529__8140	0
Metab__6137[e]	Gene3530__8140	0
Metab__6137[e]	Gene3531__8140	0
Metab__6137[e]	Gene3532__8140	0
Metab__6137[e]	Gene3533__8140	0
Metab__6137[e]	Gene3534__8140	0
Metab__6137[e]	Gene3535__8140	0
Metab__6137[e]	Gene3643__9057	0
Metab__6137[e]	Gene3644__9057	0
Metab__6137[e]	Gene3645__9057	0
Metab__6137[e]	Gene3646__9057	0
Metab__6137[e]	Gene3647__9057	0
Metab__6137[e]	Gene3648__9057	0
Metab__6137[e]	Gene3649__9057	0
Metab__6137[e]	Gene3650__9057	0
Metab__6137[e]	Gene3651__9057	0
Metab__6137[e]	Gene3652__9057	0
Metab__6137[e]	Gene3653__9057	0
Metab__6137[e]	Gene3654__9057	0
Metab__6137[e]	Gene3655__9057	0
Metab__6137[e]	Gene3656__9057	0
Metab__6137[e]	Gene3657__9057	0
Metab__6137[e]	Gene3827__9057	0
Metab__6137[e]	Gene3828__9057	0
Metab__6137[e]	Gene3829__9057	0
Metab__6137[e]	Gene3830__9057	0
Metab__6137[e]	Gene3831__9057	0
Metab__6137[e]	Gene5282__11254	0
Metab__6137[e]	Gene5283__6520_9057	0
Metab__6137[e]	Gene5283__9056_6520	0
Metab__6137[e]	Gene5573__348932_57393	0
Metab__6137[e]	5649	0
Metab__6137[e]	Gene7249__EX_met_L[e]	0
Metab__6137[m]	Gene4495__162417	0
Metab__6137[m]	5649	0
Metab__5988[e]	Gene2729__6476	0
Metab__5988[e]	Gene2729__8972	0
Metab__5988[e]	54443	0
Metab__5988[e]	2890	0
Metab__5988[e]	Gene7532__EX_sucr[e]	0
Metab__946[e]	Gene4533__4025	0
Metab__946[e]	Gene8190__NO2te	0
Metab__946[e]	6403	0
Metab__946[e]	Gene7251__EX_no2[e]	0
Metab__946[c]	Gene4572__RE2705C	0
Metab__946[c]	Gene8190__NO2te_reverse	0
Metab__946[c]	6403	0
Metab__946[c]	Gene8220__DM_no2[c]	0
Metab__5280493[e]	Gene1912__10599	0
Metab__5280493[e]	Gene1912__28234	0
Metab__5280493[e]	Gene4081__10599	0
Metab__5280493[e]	Gene4104__10599	0
Metab__5280493[e]	Gene4105__10599	0
Metab__5280493[e]	Gene4106__10599	0
Metab__5280493[e]	Gene4220__387775	0
Metab__5280493[e]	Gene5571__10351	0
Metab__5280493[e]	Gene8564__2687	0
Metab__5280493[e]	Gene8564__2678	0
Metab__5280493[e]	Gene8564__2686	0
Metab__5280493[e]	Gene8564__124975	0
Metab__5280493[e]	Gene8564__2679	0
Metab__5280493[e]	3565	0
Metab__5280493[e]	1906	0
Metab__5280493[e]	Gene1155__EX_leuktrC4[e]	0
Metab__5280493[r]	Gene1601__2687	0
Metab__5280493[r]	3565	0
Metab__5280493[r]	1906	0
Metab__5280493[c]	Gene1912__10599_reverse	0
Metab__5280493[c]	Gene1912__28234_reverse	0
Metab__5280493[c]	Gene1966__LTC4CP	0
Metab__5280493[c]	Gene3169__2687	0
Metab__5280493[c]	Gene3169__2678	0
Metab__5280493[c]	Gene3169__92086	0
Metab__5280493[c]	Gene3169__728441	0
Metab__5280493[c]	Gene3169__102724197	0
Metab__5280493[c]	Gene3169__2686	0
Metab__5280493[c]	Gene3169__124975	0
Metab__5280493[c]	Gene3169__124975_91227	0
Metab__5280493[c]	Gene4081__10599_reverse	0
Metab__5280493[c]	Gene4220__387775_reverse	0
Metab__5280493[c]	3565	0
Metab__5280493[c]	1906	0
Metab__5280914[c]	3162	0
Metab__5280914[c]	Gene4628__2053_reverse	0
Metab__5280914[c]	Gene5845__C06314t	0
Metab__5280914[e]	3162	0
Metab__5280914[e]	Gene5845__C06314t_reverse	0
Metab__5280914[e]	Gene5925__EX_C06314[e]	0
Metab__5280933[e]	Gene1948__10998	0
Metab__5280933[e]	2641	0
Metab__5280933[e]	Gene1165__EX_lnlncg[e]	0
Metab__5280933[c]	Gene1283__2180	0
Metab__5280933[c]	Gene1283__2182	0
Metab__5280933[c]	Gene1283__2181	0
Metab__5280933[c]	Gene1283__81616	0
Metab__5280933[c]	Gene1283__23305	0
Metab__5280933[c]	Gene1283__51703	0
Metab__5280933[c]	Gene1948__10998_reverse	0
Metab__5280933[c]	Gene3395__r1299	0
Metab__5280933[c]	Gene3466__19	0
Metab__5280933[c]	2641	0
Metab__5280933[r]	Gene3390__2182	0
Metab__5280933[r]	Gene3390__2181	0
Metab__5280933[r]	Gene3390__81616	0
Metab__5280933[r]	Gene3390__11001	0
Metab__5280933[r]	Gene3390__2180	0
Metab__5280933[r]	Gene3390__23305	0
Metab__5280933[r]	Gene3390__51703	0
Metab__5280933[r]	Gene4332__r2512	0
Metab__5280933[r]	2641	0
Metab__5280933[l]	Gene3394__r1298	0
Metab__5280933[l]	2641	0
Metab__6030[e]	2673	0
Metab__6030[e]	Gene2193__4907	0
Metab__6030[e]	Gene1255__EX_ump[e]	0
Metab__6030[l]	2673	0
Metab__6030[l]	Gene2194__53	0
Metab__6030[l]	Gene2194__55	0
Metab__6030[l]	Gene2194__51205	0
Metab__6030[l]	Gene2194__54	0
Metab__6030[l]	Gene9398__HMR_7715_reverse	0
Metab__6030[g]	2673	0
Metab__6030[g]	Gene2849__7355	0
Metab__6030[g]	Gene2852__UDPGLCAtg_reverse	0
Metab__6030[g]	Gene2859__84912	0
Metab__6030[g]	Gene2861__7355	0
Metab__6030[g]	Gene2863__11046	0
Metab__6030[c]	2673	0
Metab__6030[c]	Gene2849__7355_reverse	0
Metab__6030[c]	Gene2851__23169	0
Metab__6030[c]	Gene2852__UDPGLCAtg	0
Metab__6030[c]	Gene2853__UDPGLCter_reverse	0
Metab__6030[c]	Gene2858__UDPXYLter_reverse	0
Metab__6030[c]	Gene2859__84912_reverse	0
Metab__6030[c]	Gene2861__7355_reverse	0
Metab__6030[c]	Gene2863__11046_reverse	0
Metab__6030[c]	Gene2875__51727	0
Metab__6030[c]	Gene2879__51727	0
Metab__6030[c]	Gene2881__51727	0
Metab__6030[c]	Gene2883__51727	0
Metab__6030[c]	Gene2885__51727	0
Metab__6030[c]	Gene2888__UMPtr	0
Metab__6030[c]	Gene3363__83549_reverse	0
Metab__6030[c]	Gene3363__7371_reverse	0
Metab__6030[c]	Gene3363__54963_reverse	0
Metab__6030[c]	Gene7371__51727	0
Metab__6030[c]	Gene7401__51251	0
Metab__6030[c]	Gene9398__HMR_7715	0
Metab__6030[c]	Gene2877__51727	0
Metab__6030[r]	2673	0
Metab__6030[r]	Gene2851__23169_reverse	0
Metab__6030[r]	Gene2853__UDPGLCter	0
Metab__6030[r]	Gene2858__UDPXYLter	0
Metab__6030[r]	Gene2888__UMPtr_reverse	0
Metab__6030[r]	Gene3263__23443	0
Metab__6030[r]	Gene9317__7355	0
Metab__6030[n]	2673	0
Metab__6030[n]	Gene2876__51727	0
Metab__6030[n]	Gene2880__51727	0
Metab__6030[n]	Gene2882__51727	0
Metab__6030[n]	Gene2884__51727	0
Metab__6030[n]	Gene2886__51727	0
Metab__6030[n]	Gene2887__51727	0
Metab__6030[n]	Gene2878__51727	0
Metab__6131[c]	2673	0
Metab__6131[c]	Gene501__10423_reverse	0
Metab__6131[c]	Gene557__10559_reverse	0
Metab__6131[c]	Gene653__51727	0
Metab__6131[c]	Gene666__26289	0
Metab__6131[c]	Gene674__51727	0
Metab__6131[c]	Gene676__51727	0
Metab__6131[c]	Gene678__51727	0
Metab__6131[c]	Gene3124__83549_reverse	0
Metab__6131[c]	Gene3124__7371_reverse	0
Metab__6131[c]	Gene3272__r0886	0
Metab__6131[c]	Gene7402__51251	0
Metab__6131[c]	Gene7402__22978	0
Metab__6131[c]	Gene7402__84618	0
Metab__6131[c]	Gene7402__30833	0
Metab__6131[c]	Gene7402__4907	0
Metab__6131[c]	Gene7402__93034	0
Metab__6131[c]	Gene7434__51727	0
Metab__6131[c]	Gene9399__HMR_7720	0
Metab__6131[c]	Gene672__51727	0
Metab__6131[g]	2673	0
Metab__6131[g]	Gene557__10559	0
Metab__6131[n]	2673	0
Metab__6131[n]	Gene654__51727	0
Metab__6131[n]	Gene664__51727	0
Metab__6131[n]	Gene671__51727	0
Metab__6131[n]	Gene675__51727	0
Metab__6131[n]	Gene677__51727	0
Metab__6131[n]	Gene679__51727	0
Metab__6131[n]	Gene673__51727	0
Metab__6131[m]	2673	0
Metab__6131[m]	Gene663__129607	0
Metab__6131[e]	2673	0
Metab__6131[e]	Gene2195__4907	0
Metab__6131[e]	Gene2195__30833	0
Metab__6131[e]	Gene3005__953_reverse	0
Metab__6131[e]	Gene3005__956_reverse	0
Metab__6131[e]	Gene3005__377841_reverse	0
Metab__6131[e]	Gene1052__EX_cmp[e]	0
Metab__6131[l]	2673	0
Metab__6131[l]	Gene2196__53	0
Metab__6131[l]	Gene2196__55	0
Metab__6131[l]	Gene2196__51205	0
Metab__6131[l]	Gene2196__54	0
Metab__6131[l]	Gene9399__HMR_7720_reverse	0
Metab__6131[r]	2673	0
Metab__6131[r]	Gene3272__r0886_reverse	0
Metab__439190[c]	Gene7356__6120_reverse	0
Metab__439190[c]	Gene7363__7086	0
Metab__439190[c]	Gene7363__84076	0
Metab__439190[c]	Gene7363__8277	0
Metab__439190[c]	Gene7364__7086	0
Metab__439190[c]	Gene7364__84076	0
Metab__439190[c]	Gene7364__8277	0
Metab__439190[c]	5528	0
Metab__903[c]	Gene218__438	0
Metab__903[c]	4543	0
Metab__445675[g]	2673	0
Metab__445675[g]	Gene125__51146	0
Metab__445675[g]	Gene126__51146	0
Metab__445675[g]	Gene252__79369	0
Metab__445675[g]	Gene252__10678	0
Metab__445675[g]	Gene252__11041	0
Metab__445675[g]	Gene252__146712	0
Metab__445675[g]	Gene252__374907	0
Metab__445675[g]	Gene252__93010	0
Metab__445675[g]	Gene252__10331	0
Metab__445675[g]	Gene253__10678	0
Metab__445675[g]	Gene253__11041	0
Metab__445675[g]	Gene253__374907	0
Metab__445675[g]	Gene253__93010	0
Metab__445675[g]	Gene253__146712	0
Metab__445675[g]	Gene253__79369	0
Metab__445675[g]	Gene253__10331	0
Metab__445675[g]	Gene254__10678	0
Metab__445675[g]	Gene254__11041	0
Metab__445675[g]	Gene254__374907	0
Metab__445675[g]	Gene254__93010	0
Metab__445675[g]	Gene254__146712	0
Metab__445675[g]	Gene254__79369	0
Metab__445675[g]	Gene254__10331	0
Metab__445675[g]	Gene255__11041	0
Metab__445675[g]	Gene255__10678	0
Metab__445675[g]	Gene255__93010	0
Metab__445675[g]	Gene255__374907	0
Metab__445675[g]	Gene255__146712	0
Metab__445675[g]	Gene255__10331	0
Metab__445675[g]	Gene255__79369	0
Metab__445675[g]	Gene256__79369	0
Metab__445675[g]	Gene256__374907	0
Metab__445675[g]	Gene256__11041	0
Metab__445675[g]	Gene256__146712	0
Metab__445675[g]	Gene256__93010	0
Metab__445675[g]	Gene256__10331	0
Metab__445675[g]	Gene256__10678	0
Metab__445675[g]	Gene257__10331	0
Metab__445675[g]	Gene257__11041	0
Metab__445675[g]	Gene257__374907	0
Metab__445675[g]	Gene257__10678	0
Metab__445675[g]	Gene257__79369	0
Metab__445675[g]	Gene257__93010	0
Metab__445675[g]	Gene257__146712	0
Metab__445675[g]	Gene398__10678	0
Metab__445675[g]	Gene399__10678	0
Metab__445675[g]	Gene409__10331	0
Metab__445675[g]	Gene414__84002	0
Metab__445675[g]	Gene576__9245	0
Metab__445675[g]	Gene576__2650	0
Metab__445675[g]	Gene576__51301	0
Metab__445675[g]	Gene577__192134	0
Metab__445675[g]	Gene578__9245	0
Metab__445675[g]	Gene580__2650	0
Metab__445675[g]	Gene1534__79586_22856	0
Metab__445675[g]	Gene1534__337876	0
Metab__445675[g]	Gene1534__55454	0
Metab__445675[g]	Gene1534__55790	0
Metab__445675[g]	Gene1535__79586_22856	0
Metab__445675[g]	Gene1535__337876	0
Metab__445675[g]	Gene1535__55454	0
Metab__445675[g]	Gene1535__55790	0
Metab__445675[g]	Gene1536__79586_22856	0
Metab__445675[g]	Gene1536__337876	0
Metab__445675[g]	Gene1536__55454	0
Metab__445675[g]	Gene1536__55790	0
Metab__445675[g]	Gene1537__79586_22856	0
Metab__445675[g]	Gene1537__337876	0
Metab__445675[g]	Gene1537__55454	0
Metab__445675[g]	Gene1537__55790	0
Metab__445675[g]	Gene1572__2651	0
Metab__445675[g]	Gene1635__2137	0
Metab__445675[g]	Gene1635__2135	0
Metab__445675[g]	Gene1636__2131_2132	0
Metab__445675[g]	Gene1636__2137	0
Metab__445675[g]	Gene1636__2134	0
Metab__445675[g]	Gene1637__2131_2132	0
Metab__445675[g]	Gene1637__2137	0
Metab__445675[g]	Gene1637__2134	0
Metab__445675[g]	Gene1638__2131_2132	0
Metab__445675[g]	Gene1638__2137	0
Metab__445675[g]	Gene1638__2134	0
Metab__445675[g]	Gene1639__2131_2132	0
Metab__445675[g]	Gene1639__2137	0
Metab__445675[g]	Gene1639__2134	0
Metab__445675[g]	Gene2863__11046_reverse	0
Metab__445675[g]	Gene9374__9245	0
Metab__445675[g]	Gene9374__51301	0
Metab__445675[g]	Gene9374__2650	0
Metab__445675[g]	Gene9385__4249	0
Metab__445675[g]	Gene9386__25834	0
Metab__445675[c]	2673	0
Metab__445675[c]	Gene1768__3038	0
Metab__445675[c]	Gene1768__3036	0
Metab__445675[c]	Gene1768__3037	0
Metab__445675[c]	Gene1769__3038	0
Metab__445675[c]	Gene1769__3036	0
Metab__445675[c]	Gene1769__3037	0
Metab__445675[c]	Gene2397__5279_51227_5283_5277_9091_8818	0
Metab__445675[c]	Gene2397__5279_51227_5283_9091_5277_8818	0
Metab__445675[c]	Gene2397__51227_9091_5277_5283_5279_8818	0
Metab__445675[c]	Gene2397__51227_5277_5283_9091_8818_5279	0
Metab__445675[c]	Gene2397__5279_51227_9091_5277_5283_8818	0
Metab__445675[c]	Gene2397__51227_9091_5277_5283_8818_5279	0
Metab__445675[c]	Gene2397__51227_5277_5283_9091_5279_8818	0
Metab__445675[c]	Gene2397__51227_5283_9091_5277_8818_5279	0
Metab__445675[c]	Gene2397__5279_51227_5277_5283_9091_8818	0
Metab__445675[c]	Gene2397__5279_51227_9091_5283_5277_8818	0
Metab__445675[c]	Gene2397__5279_9091_51227_5277_5283_8818	0
Metab__445675[c]	Gene2397__51227_5283_5277_9091_8818_5279	0
Metab__445675[c]	Gene2397__51227_9091_5283_5277_5279_8818	0
Metab__445675[c]	Gene2397__51227_5283_5277_9091_5279_8818	0
Metab__445675[c]	Gene2397__5279_51227_5277_9091_5283_8818	0
Metab__445675[c]	Gene2397__51227_5277_9091_5283_8818_5279	0
Metab__445675[c]	Gene2397__51227_5277_9091_5283_5279_8818	0
Metab__445675[c]	Gene2397__9091_51227_5277_5283_5279_8818	0
Metab__445675[c]	Gene2397__51227_5283_9091_5277_5279_8818	0
Metab__445675[c]	Gene2397__51227_5279_9091_5277_5283_8818	0
Metab__445675[c]	Gene2397__9091_51227_5277_5283_8818_5279	0
Metab__445675[c]	Gene2397__51227_9091_5283_5277_8818_5279	0
Metab__445675[c]	Gene2397__9091_51227_5283_5277_5279_8818	0
Metab__445675[c]	Gene2844__10020	0
Metab__445675[c]	Gene2863__11046	0
Metab__445675[c]	Gene3263__23443	0
Metab__445675[c]	Gene7368__2582	0
Metab__445675[c]	Gene8523__84002	0
Metab__445675[c]	Gene8534__10678	0
Metab__445675[c]	Gene8534__11041	0
Metab__445675[c]	Gene8534__79369	0
Metab__445675[c]	Gene8534__10331	0
Metab__445675[c]	Gene8536__2651	0
Metab__445675[r]	2673	0
Metab__445675[r]	Gene3000__10020	0
1591	Gene22__1591	0
1591	Gene23__1591	0
1594	Gene29__1594	0
1594	Gene30__1594	0
1594	Gene5317__1594	0
3948	Gene35__3948	0
3948	Gene35__3948_reverse	0
3948	Gene1998__3948	0
3948	Gene1998__3948_reverse	0
3948	Gene3016__3948	0
3948	Gene3016__3948_reverse	0
3948	Gene7466__3948	0
3948	Gene7480__3948	0
3948	Gene7480__3948_reverse	0
3948	Gene7586__3948	0
3948	Gene7586__3948_reverse	0
3948	Gene7589__3948	0
3948	Gene7589__3948_reverse	0
3939	Gene35__3945_3939	0
3939	Gene35__3945_3939_reverse	0
3939	Gene35__3939	0
3939	Gene35__3939_reverse	0
3939	Gene1907__3939	0
3939	Gene1907__3939_reverse	0
3939	Gene1998__3945_3939	0
3939	Gene1998__3945_3939_reverse	0
3939	Gene1998__3939	0
3939	Gene1998__3939_reverse	0
3939	Gene3016__3939	0
3939	Gene3016__3939_reverse	0
3939	Gene7466__3939	0
3939	Gene7466__3945_3939	0
3939	Gene7480__3945_3939	0
3939	Gene7480__3945_3939_reverse	0
3939	Gene7480__3939	0
3939	Gene7480__3939_reverse	0
3939	Gene7586__3945_3939	0
3939	Gene7586__3945_3939_reverse	0
3939	Gene7586__3939	0
3939	Gene7586__3939_reverse	0
3939	Gene7589__3945_3939	0
3939	Gene7589__3945_3939_reverse	0
3939	Gene7589__3939	0
3939	Gene7589__3939_reverse	0
9194	Gene36__9194	0
9194	Gene36__9194_reverse	0
9194	Gene164__9194	0
9194	Gene164__9194_reverse	0
9194	Gene768__9194	0
9194	Gene768__9194_reverse	0
9194	Gene2481__9194	0
9194	Gene2481__9194_reverse	0
9194	Gene3362__9194	0
9194	Gene3438__9194	0
9194	Gene7183__9194	0
9194	Gene7183__9194_reverse	0
9194	Gene7302__9194	0
9194	Gene7302__9194_reverse	0
9194	Gene7520__9194	0
9194	Gene7520__9194_reverse	0
9194	Gene7553__9194	0
9194	Gene7553__9194_reverse	0
9194	Gene7874__9194	0
9194	Gene7874__9194_reverse	0
6566	Gene36__6566	0
6566	Gene36__6566_reverse	0
6566	Gene148__6566	0
6566	Gene148__6566_reverse	0
6566	Gene164__6566	0
6566	Gene164__6566_reverse	0
6566	Gene165__6566	0
6566	Gene165__6566_reverse	0
6566	Gene449__6566	0
6566	Gene449__6566_reverse	0
6566	Gene450__6566	0
6566	Gene450__6566_reverse	0
6566	Gene455__6566	0
6566	Gene455__6566_reverse	0
6566	Gene768__6566	0
6566	Gene768__6566_reverse	0
6566	Gene769__6566	0
6566	Gene769__6566_reverse	0
6566	Gene1932__6566	0
6566	Gene2480__6566	0
6566	Gene2481__6566	0
6566	Gene2481__6566_reverse	0
6566	Gene3296__6566	0
6566	Gene3296__6566_reverse	0
6566	Gene3362__6566	0
6566	Gene3438__6566	0
6566	Gene3966__6566	0
6566	Gene3966__6566_reverse	0
6566	Gene3967__6566	0
6566	Gene3967__6566_reverse	0
6566	Gene3968__6566	0
6566	Gene3968__6566_reverse	0
6566	Gene3969__6566	0
6566	Gene3969__6566_reverse	0
6566	Gene3970__6566	0
6566	Gene3970__6566_reverse	0
6566	Gene3971__6566	0
6566	Gene3971__6566_reverse	0
6566	Gene3972__6566	0
6566	Gene3972__6566_reverse	0
6566	Gene3973__6566	0
6566	Gene3973__6566_reverse	0
6566	Gene3974__6566	0
6566	Gene3974__6566_reverse	0
6566	Gene3975__6566	0
6566	Gene3975__6566_reverse	0
6566	Gene3976__6566	0
6566	Gene3976__6566_reverse	0
6566	Gene3977__6566	0
6566	Gene3977__6566_reverse	0
6566	Gene3978__6566	0
6566	Gene3978__6566_reverse	0
6566	Gene3979__6566	0
6566	Gene3979__6566_reverse	0
6566	Gene3980__6566	0
6566	Gene3980__6566_reverse	0
6566	Gene3981__6566	0
6566	Gene3981__6566_reverse	0
6566	Gene3982__6566	0
6566	Gene3982__6566_reverse	0
6566	Gene3983__6566	0
6566	Gene3983__6566_reverse	0
6566	Gene3984__6566	0
6566	Gene3984__6566_reverse	0
6566	Gene3985__6566	0
6566	Gene3985__6566_reverse	0
6566	Gene3986__6566	0
6566	Gene3986__6566_reverse	0
6566	Gene3987__6566	0
6566	Gene3987__6566_reverse	0
6566	Gene3988__6566	0
6566	Gene3988__6566_reverse	0
6566	Gene3989__6566	0
6566	Gene3989__6566_reverse	0
6566	Gene3990__6566	0
6566	Gene3990__6566_reverse	0
6566	Gene3991__6566	0
6566	Gene3991__6566_reverse	0
6566	Gene3992__6566	0
6566	Gene3992__6566_reverse	0
6566	Gene3993__6566	0
6566	Gene3993__6566_reverse	0
6566	Gene3994__6566	0
6566	Gene3994__6566_reverse	0
6566	Gene3995__6566	0
6566	Gene3995__6566_reverse	0
6566	Gene3996__6566	0
6566	Gene3996__6566_reverse	0
6566	Gene3997__6566	0
6566	Gene3997__6566_reverse	0
6566	Gene3998__6566	0
6566	Gene3998__6566_reverse	0
6566	Gene3999__6566	0
6566	Gene3999__6566_reverse	0
6566	Gene4000__6566	0
6566	Gene4000__6566_reverse	0
6566	Gene4001__6566	0
6566	Gene4001__6566_reverse	0
6566	Gene4002__6566	0
6566	Gene4002__6566_reverse	0
6566	Gene4003__6566	0
6566	Gene4003__6566_reverse	0
6566	Gene4004__6566	0
6566	Gene4004__6566_reverse	0
6566	Gene4005__6566	0
6566	Gene4005__6566_reverse	0
6566	Gene4006__6566	0
6566	Gene4006__6566_reverse	0
6566	Gene4007__6566	0
6566	Gene4007__6566_reverse	0
6566	Gene4008__6566	0
6566	Gene4008__6566_reverse	0
6566	Gene4009__6566	0
6566	Gene4009__6566_reverse	0
6566	Gene4010__6566	0
6566	Gene4010__6566_reverse	0
6566	Gene4011__6566	0
6566	Gene4011__6566_reverse	0
6566	Gene4012__6566	0
6566	Gene4012__6566_reverse	0
6566	Gene4013__6566	0
6566	Gene4013__6566_reverse	0
6566	Gene4014__6566	0
6566	Gene4014__6566_reverse	0
6566	Gene4015__6566	0
6566	Gene4015__6566_reverse	0
6566	Gene4016__6566	0
6566	Gene4016__6566_reverse	0
6566	Gene4017__6566	0
6566	Gene4017__6566_reverse	0
6566	Gene4018__6566	0
6566	Gene4018__6566_reverse	0
6566	Gene4019__6566	0
6566	Gene4019__6566_reverse	0
6566	Gene4020__6566	0
6566	Gene4020__6566_reverse	0
6566	Gene4336__6566	0
