ID,11KI,11TU,25KI,40KI,24KI,31KI,31TU,40TU,24TU,25TU,26KI,37KI,36KI,36TU,32KI,26TU,32TU,37TU
myristoylcarnitine,31.36772255473988,30.096518016943282,30.16778555709163,31.500754316623645,31.491069883670516,30.864311369373855,31.28121020372112,31.254010609528112,30.47652955328869,30.242288037301886,30.603524207047446,30.709878563937007,31.463261660447255,32.50359582838952,31.365563501422802,30.13376072676466,33.03376402153131,29.783664714118327
octanoylcarnitine,27.85017659074721,29.384457764539903,29.15401740176394,28.82600993400601,28.159893711981137,27.981915335686082,29.221668258066714,30.682247606561813,29.714849092769935,29.29846350597359,29.343880390414423,29.48890821766976,28.61350429602787,30.024863653793286,29.046375568880347,29.888648228928137,29.900869751033962,30.117402111295323
KIV,26.683818204325096,30.888409821613084,29.494013789412616,29.070049875818953,27.99286510789972,26.28958917128699,26.583878068991343,29.266684439563225,27.958012792470228,27.526384058663513,29.319977203887937,26.136818152272145,27.25138711102481,29.26997615162982,27.875081136826537,30.198824183058438,28.90844297073877,26.557314279213198
kynurenic_acid,27.106848494357468,NA,NA,26.176137134208645,24.186551467042786,25.71011072022456,NA,NA,NA,NA,NA,NA,26.973606119821827,NA,28.021524704929686,NA,NA,NA
isovalerylcarnitine,32.69711502693855,30.00770874998543,30.63661818485542,32.59939418446997,32.20667558593178,32.852736676587085,30.806630758787865,31.7057065793858,31.70938581045746,29.773944707504764,30.9423261204992,33.13872186274088,32.831927815161364,30.92102784280875,32.96145556230222,30.24128919106911,32.51299458273765,30.301199287319196
nicotinamide/picolinamide,33.18159613461188,33.47957747186095,35.74555255640858,34.63348738313837,33.53420638704851,34.21880732671765,34.950505971349514,33.658400864607444,34.7422416386095,35.22158712843846,35.37714827179249,34.84524634334295,33.878848862548864,33.96694367786411,33.67094042004631,36.35684304771139,33.799298767894285,35.253390152118186
butyrylcarnitine,35.1426425002673,34.60028443481646,33.92274555831493,35.559648005677204,34.949243886327366,34.70607315355167,33.94437986855267,35.050718287386204,34.57529926184105,34.16325381812213,34.24171164673548,35.2382575362918,35.340527086946494,34.81107276697935,35.5763505691002,34.47276233501097,36.41227564478504,34.24219773724798
riboflavin,26.071344140035364,NA,NA,26.15444206310932,26.020719220234355,26.600486229050063,21.12444645035406,NA,NA,20.483661660281136,NA,26.04452130495136,26.56514127446647,NA,24.23737717403341,21.335991853536303,NA,19.976784024807394
pyruvate,28.314361739355146,32.51826886030857,32.129099769559616,29.350839275912826,29.201051036737898,29.896879231830287,28.560997844293183,30.575938704415474,28.909829258960258,30.109021506438427,31.867736804078522,28.5339654926551,28.307343516998824,31.5083808909549,29.722392840309528,30.90886144981764,30.389907831756584,30.280340682421528
stereamide,NA,27.064292278351797,26.804152430373453,24.311681804920525,NA,26.041857876142366,27.165473718614102,25.096338765996375,26.426795863520596,27.118299320026438,27.62039802561184,25.379388455546223,23.993234926570764,27.992442176100912,24.19058296255447,26.61427206352079,27.397103333160793,24.94433740232245
creatinine,37.36720275828645,37.507175030424975,37.85597654610223,37.82737628750205,38.661890849768,37.85232157227091,36.104036534541166,36.36345721081891,36.24192915890491,36.64417143677065,37.93250705946876,37.80460435884561,38.20077695743623,36.832695578679136,37.421711813737545,37.91668095427694,35.96544707859111,35.79228519669067
3-hydroxybutyrate,35.06463998826602,35.323900475323654,37.03263525890975,34.93629848693013,34.405622180987095,32.672607077275615,32.00096339691905,34.62290218338606,33.92168941417032,36.002274100033986,37.11721310461759,34.48267626395824,33.88706936935384,34.146493098194824,33.905960449710506,37.059491761906315,33.37859251852875,33.5156810923128
acetylcarnitine,39.165243929204436,38.24414062459118,40.127685285501855,40.098200041441416,39.961251187750094,39.76955411210089,40.2115649988456,39.763145205238985,41.9868968771561,40.7055719814348,39.9258942363971,39.818588588281315,39.92947493561883,40.678703932140635,40.37989163804292,40.453741909786444,41.62995377767572,40.11421329157804
propionylcarnitine,35.649602488987185,32.49395319975669,33.3543617990841,36.27550457324932,35.893666538432484,36.122258838359386,35.217610041492364,35.0771904987474,34.74701088275738,32.970208491865094,33.24851147884081,35.39247845498666,35.59756275215885,34.59190424651719,36.150409791920154,32.56321728595647,35.66137085966096,34.74231673741659
lactate,38.452370141549125,37.38853053392636,38.53286153626442,37.510460456049685,38.0737259170085,38.142771435685106,38.37278459156934,37.16795596267059,38.040084114972544,37.87549698287711,38.475821862831424,38.36224625356725,38.35689615935351,38.28015455565037,38.204120378664925,37.54011760281273,38.7286442143305,38.11421329157804
adenosine,35.87474028706245,37.28457167334126,35.51493962826716,36.6227266883006,36.22341884976635,36.044447601803,34.799181953012734,35.635680788107365,35.26206011401115,35.315957079035854,35.329842557014146,37.41228693606685,36.4774863001671,35.815905920715295,34.9339748258801,35.21818950792537,31.81617258645868,35.83164762896145
phenylalanine,35.79389061730423,36.097190758872415,35.84070978944892,35.1801688882277,34.97006235783492,35.02616224877525,34.754363449170896,34.89361732630148,34.53174289585431,34.93618490957621,35.84174159554557,35.04455515156636,35.12460527695082,36.00975676140308,35.80844394379625,35.67992024265226,35.42882682104889,35.05531960252446
glycerol,32.951298515190075,33.02760830742314,33.90377205719861,31.52737306143079,32.77659028357243,32.640271095155924,31.646801635081065,31.149541342972082,31.50833829151936,31.29948343888343,32.25752835219825,32.92738462991343,32.86059715799264,31.513150135102773,32.12106037848061,32.602530209981296,31.07920699229248,31.825061335949496
adenine,34.93385338073067,34.02478226334438,33.317339668382004,34.43338423303105,33.80838135048751,33.54073542160501,33.510806417836406,33.39536645877365,33.07521033525762,32.914713379273394,33.14784472327125,34.80585290504287,33.8199551734953,32.929972044059795,32.71250691277196,32.62179211214193,30.502607964505952,33.29947254259973
guanine,NA,31.79861315126244,30.15599234394899,NA,NA,NA,NA,NA,32.06760517773645,NA,29.730704287528614,NA,NA,NA,NA,NA,NA,NA
hypoxanthine,37.75269598195128,35.166138112589906,37.47841375224205,36.40674910652757,37.17582410462724,37.22523359587707,36.38979101687504,34.8013588184495,36.41522888712788,36.76446567048836,37.03929658761177,37.5378178181507,37.6260827921689,35.798918566694724,36.79067966432041,37.027351186688605,35.80986800960447,35.992583847176505
leucine,36.75269598195129,37.23040783410141,36.86920370527422,36.16329506966329,36.30433884514993,36.32134548843008,35.521133555998304,35.90632837805103,35.04686871953966,35.80093383755765,36.87873580302778,36.00379228265477,36.172471588216084,36.62807785907067,36.73868502668215,36.758164553873215,35.698246861895996,35.93813606315413
urea,34.37498010887818,35.571525441835036,35.85597654610223,34.70227136511026,34.667637374457144,35.51474021307206,34.28703144244983,34.910540629337945,32.641340423034364,34.34711801052232,35.92191194422955,35.63374223814924,35.071493940491266,35.00975676140308,34.50032164843391,35.81156424846273,32.63783534520017,34.201170468987925
isoleucine,35.956491184410396,36.473890438712914,36.47347301097177,35.02536716142997,35.65483609223405,35.35981963624472,34.46446770316953,34.86351529451207,34.39258014818269,35.261388136496436,36.40784506901541,35.72368436346204,35.520394891636386,35.663366609073805,35.72538820406869,36.12676648016178,34.302797167986554,35.02167675869683
kynurenine,28.4207837984913,30.744674344151637,29.890192261440145,28.579689760990384,27.786013537459056,28.603646569943386,31.467034015807496,30.934732093054702,31.42031354372214,31.06771453228151,29.52505014902436,28.932514869145376,27.141333565559897,30.47942951725877,29.043635406535433,31.282539919335424,25.121091073328788,31.448708538498547
methionine,34.975372650168936,35.12714398097404,35.186987745752035,34.554804033445905,34.58367506331281,34.4613009541106,33.607021733095706,34.25002709560961,33.190337426467636,33.84307550518473,35.18966489896587,34.6139207972365,34.450005563744995,34.74165136602187,34.905960449710506,34.76900378623468,33.589580176592946,34.2556182530103
tryptophan,34.343615937968835,35.247174684680814,33.602628756874395,34.08929448821952,33.835862086909614,33.79515669713409,33.010377427326915,33.73640337660872,32.51506415470767,32.85872876949621,33.574955054850676,33.718390063792526,33.98988017493761,34.949456251135274,34.09151610286659,33.6102658587609,33.47737067300693,33.30808567290444
cytidine,30.28648270677971,29.460044790687245,30.36165356893864,30.998030076809325,31.627315791439994,32.36331990898694,30.694302058684993,30.346456858292708,29.145382928371948,29.896292182452694,31.25302695996331,31.726851642540726,31.353637169272755,31.1279571467574,31.90784509405545,31.655828436141345,25.381225588656786,32.10361515956525
cytosine,28.157749392657507,27.40894044973924,28.24959506174617,29.213335752162894,29.642335308664936,30.36564871504692,28.67903530203168,28.18001002808434,25.976844467200596,27.810177024664107,29.28865086969403,29.7217806529933,29.422217474932282,29.061790222791647,29.90407334016624,29.648333899594423,NA,30.117402111295323
proline,37.676074700348366,37.88373838188919,38.2446736532023,37.57567811549616,37.47426384659224,37.640271095155924,37.29668161248355,38.04880869737758,36.8030449176717,37.38364388654743,38.27539477299176,37.3365596099036,37.34202288287199,37.94173833797443,38.052649743259096,38.26181644032563,38.7286442143305,37.11421329157804
citrulline,30.14809922262378,33.20535450898619,33.49752257518975,30.302340758221636,30.684866814002152,29.92241432393742,31.952949147277845,32.02452876340534,31.556948235743985,32.000315246995925,33.53842917882555,30.103414994004932,30.334528346325055,32.394097463459005,29.34456642012776,33.78617893004281,31.18692080959273,32.474954115913405
carnitine,39.622635441386905,39.78802718230942,39.131610988715664,40.205115245357916,39.89475577596319,39.78322904899797,41.03364720664976,40.97153584103681,41.60712470769644,40.12060948071364,39.17858139983686,39.80304215507532,39.577702329798,40.055939398707096,40.25821308145467,39.46545080337471,41.37361402441594,40.3605243398207
fructose,29.40304221610403,32.07482294584396,30.319984389637565,28.744858993922588,29.673538808200643,28.474955346966198,30.16378734198621,29.34247151034153,27.399139520617727,28.594448333608668,30.372383137002988,29.01221059504597,28.761061484441726,29.150171880572916,29.157001259549716,30.933736118456668,29.599361197385537,26.864369097619033
acetylcholine,34.0452746633991,34.439819762623216,34.64367294238937,34.79282312281789,34.91099641697039,33.895268181924294,34.87843455672882,35.28613738901889,36.4609389408467,35.18755972463826,34.744880056292985,34.66984621183448,34.10006309268803,34.15414667073826,34.882192283777556,34.84473111239792,35.65669437245148,35.35247979226288
tyrosine,34.5951547049648,34.86015156157157,34.11901095193602,34.495371119926745,34.28453036406974,34.4558465240185,33.87521784404528,34.004175701449185,33.44635140462367,33.39561652821351,34.1718901972379,34.18551607421982,34.35245025432232,34.830308985842265,34.757097063796024,33.96272832179638,33.79078726803877,34.17315609281833
guanosine,29.84779393943622,31.906945773050513,33.101183954964156,30.48725847413942,31.027599524028812,31.573340087036936,29.895681946605,29.097285105840662,32.10077204167165,31.114827128119632,33.2188112446254,31.533000801852925,31.12807746885763,30.92102784280875,29.98485599488229,32.606403219128495,28.04525966036914,31.44246309566765
sorbitol,34.0774072843399,34.318141206034966,34.10629990018647,34.639600506864994,34.471346363209946,34.25694245560442,33.1658950049482,32.97390269033538,32.56128717146832,32.87421401699363,34.286449961500765,33.925547971433815,34.30415469728153,33.20071348919271,33.88697734634293,35.04351097651242,32.53762155410874,32.01800644405641
argininosuccinate,28.458751648690317,23.910134592767804,25.418368736069723,27.974234088405147,27.83331925223741,28.382306059000523,30.197145938932646,28.833304360162575,27.730345429093102,29.332742988247393,24.206105912575822,28.04235346826865,28.368744061662966,26.818412776325864,28.335633295357752,25.594440891599223,28.285210453089892,30.783664714118327
histidine,35.6062098934738,36.41844611183065,36.260535527576806,35.377785623539054,35.359029486683326,35.474847485948544,35.27731628761663,35.11052768262151,34.197323856783754,34.81660329382353,36.22744154976884,35.50437133505757,35.28250613397677,35.16933307455294,36.02361203836479,36.133492343350085,34.67067860188719,35.48372432554115
taurine,36.617181011294804,37.01413501914486,36.95323247984631,36.89601119082815,37.25429816265033,37.1512330144333,37.04800249962683,37.245032185689226,37.0155895530518,37.37611021386202,36.63456991114789,37.319177531675365,37.02569025087814,36.86802865179142,36.865318465213164,37.28314494976614,36.78865152369478,35.5505793002974
creatine,39.37853076408797,40.35552342803804,39.73733204960361,39.39776032330032,39.8533358485832,39.78322904899797,40.095423404236456,38.696100331391904,37.60055205377296,39.64417143677065,39.80857473161038,39.9329948950687,39.64741130160941,39.778018486058826,39.30141758001983,40.39547789778116,40.067187023068755,38.09567734014061
hypotaurine,24.185941320367654,NA,26.193780765624574,25.735026123319905,25.15710768915031,25.62557721001289,29.72321475060023,30.14382769177769,28.757826165515212,27.951838173887698,NA,NA,23.59113648299942,27.79353810768683,23.9774090712474,25.604390552006826,25.250672034385417,29.605067410661565
2-HG,29.56700453934234,30.563369114858386,30.144101932898852,29.789528043256315,30.62731579144,30.429374312657306,30.72892840179463,31.670373506273524,30.82576499417178,31.614256814688847,29.413301791371904,30.297683814426993,30.454437810060252,30.963463109129147,31.006124611635936,33.05489324494896,34.14479533392006,30.773749245253246
gluconate,29.305707274044607,26.343674678273075,31.52643526710499,29.362713376201118,29.452770129343858,29.857708634549606,32.040555575991945,27.708805818044695,33.38647994864627,29.163813979278803,28.052114266037314,29.313500519889764,31.344114395154254,31.05133586515448,29.91460950101317,31.927557543527545,29.38629657820421,32.521618117320656
glutamine,36.45542994129819,38.74574737881686,37.56224534304552,36.9766990363937,37.23722464929138,36.83141258250794,37.9709915988,38.257487184262146,37.55368544873498,38.12060948071364,37.316422041251826,36.835498366791384,36.20735710585994,37.73401130381973,37.36281812468398,38.42147310631411,38.20769095353113,38.483249051268714
S-Adenosyl-Homocysteine,31.264321056855547,30.47502964019701,30.705659829285064,30.519438879888572,31.16105296880598,30.44707631439076,30.315790435431264,29.746994787876435,30.237191239898255,30.869070713717672,30.603524207047446,30.886427955690575,31.18252525288,30.011443138030966,31.081532014293966,31.16140348183379,30.74745983637467,30.045051267070644
GABA,34.26208605247224,33.713423410167195,33.15154491608442,32.97307265398776,33.672726251129944,33.966041256337675,34.68624842424629,34.243363365328605,34.088799400005584,33.6265004104436,33.59109475750593,34.324414180041515,34.10711785022198,33.801357612146134,33.9246970122921,33.95970380278321,33.15809215653351,34.683952574902605
asparagine,33.03221851057364,33.31119959661612,33.09604980349272,32.44040466070881,32.61256202474998,32.583379759013496,32.57407131129442,32.784933270536385,32.344300133153965,32.55356888798974,33.00256122763257,32.60132076045686,32.63514020997532,33.17235126611584,33.19237778298225,32.982234636147865,32.98982067394371,33.08569325156799
threonine,34.48926353637407,34.89925138126051,34.68700037405347,34.3722896357842,34.27786663378873,34.34218974222293,34.04514284548759,34.58123300408499,33.904716335566604,33.97659917802211,34.67929171466541,34.014631515016234,34.16234737094237,34.70042870329536,34.751860415429874,34.68908024193773,34.326545770759154,34.11544059496204
NAD,28.764349542637103,26.74851641044603,NA,28.721072741058222,29.429869727233783,29.47149978832998,28.58891365888864,29.31629488778246,27.882348522538152,28.967323421385114,NA,29.293132722195804,29.06918377980406,27.26997615162982,29.18213595523237,26.184386799834634,29.096990823528294,27.71070391292921
glycerylphosphorylethanolamine,34.02564585665016,31.702854168457005,32.1088510857158,33.5483199998757,34.10040795966101,33.97369482888112,32.87521784404528,33.76460026843938,34.62795821111361,32.97978393658008,32.06552518529688,34.130773109625395,33.472031870074986,32.37326396004184,33.78812395941665,32.096794400410715,32.21008679417177,33.08569325156799
AMP,35.09320914046279,35.38026291794276,34.68700037405347,35.39234004751607,35.52297913162526,35.149544664280526,35.053704858991026,34.78309661205677,34.653584018789104,35.54014837222742,34.98773658018915,35.310407322047624,34.90337118168293,34.504793582747155,35.040890029796614,34.98521233594775,33.272550881118434,34.77685515612107
glucose,30.186318544854277,32.69576474367069,32.74555255640858,30.89958158872123,30.26714022719567,30.411452404660043,29.965103347562472,30.759004805545853,30.361817894411995,31.0496429593595,33.03962332185412,29.306743153714454,29.73068783539821,30.816870611517455,30.486515848908883,33.08851096115177,29.029139995005867,30.10163479543701
GMP,31.44463054044566,30.332382221611606,29.53404845121487,31.30542015115361,31.513933992022256,31.061067863723448,30.790328946458768,29.495671364569343,29.621531941954178,30.393229935376628,29.86655861288123,30.92370897177003,31.139132657366627,29.33175234921651,30.97050070190522,29.213118518377946,29.888158699284407,29.91576825012567
glycine,32.56917563838397,33.34331178176987,32.79391557796998,32.85193621648612,32.96923536151482,33.01285179519188,32.29668161248355,32.67037350627352,32.707429613492124,32.84831215355088,32.69265009752043,33.194695500994214,33.114138277899755,32.636298365875646,32.72110720674081,33.085739211901725,32.39440922399153,32.573979732877476
serine,31.909070279800783,32.1953357531612,32.04634188423779,31.694070884008408,32.04967397716723,32.0867037907103,31.17638737876585,31.75526240386004,31.11854674339963,31.3979991795245,32.378182091285595,32.11635404971243,32.0394003107814,32.26149799770552,32.59577119127991,31.824922631317744,32.43866714367644,32.193752997425435
GSH,34.233852371743296,35.701085075603956,35.020830557997115,33.69054207252816,34.0775679833029,34.42267966008329,36.235281067819415,36.60481982440261,36.00766263728018,36.354804203667456,35.07957544725423,33.997249436787996,33.472031870074986,35.716025558346374,34.390039593419004,35.47276233501097,36.33095543809716,35.69055530972685
glutamate,37.78710601273711,37.987167971544594,37.75779615216332,37.820666065912505,38.097572658962875,37.82084334079774,38.02641563741868,37.89255299940636,37.94988630600098,38.34557584571391,37.574955054850676,38.17685699162766,37.81565503606167,37.74672235556929,38.04196306446184,37.88713667866293,38.78865152369478,38.434913038123085
N-acetylaspartate,35.34889088000952,31.210337916500446,32.1490681857922,34.57727137357183,34.89801856297218,34.062504095838975,30.308177251321393,30.199970769815227,29.76987379327974,30.662619836250247,32.26201574319056,35.245637066657395,34.18252525288,30.653680444103873,34.625852530517776,30.721582881625057,30.389907831756584,30.82745983199801
alanine,35.385285117269916,35.20410596278893,35.07402349716271,34.554804033445905,34.91529655440402,35.34218974222293,35.26753526682404,35.32767965126207,34.91322783542212,35.25483042047428,34.96038609204419,35.5763710589201,35.18918898316102,35.386320112867296,35.5584656907879,34.97026199448179,35.799298767894285,35.45298665066427
aspartate,33.65173823333117,34.83617269863713,34.60804903265864,33.41211561627739,33.47717544201214,33.79515669713409,33.54359635295408,34.4013651993951,34.617579065333615,34.436755223007,34.54764770885494,33.95285531742955,33.51510059196687,34.31982470108038,33.988422609902486,34.21818950792537,32.46029715964798,35.431468088409716
S-Adenosyl-Methionine,28.864390449966915,29.228136984441367,28.81218974943887,28.170743875438422,30.370976038180213,29.28723246772853,27.879333952517516,27.763482910665005,28.15918872789698,27.145780056448544,29.497914019086846,30.488908217669756,29.72776147528555,28.91959161069323,29.759603919406597,29.225259081250158,30.0221760472561,29.046699119952123
glycerylphosphorylcholine,38.373686791856656,37.83415635303862,38.17029145687971,37.905554963499014,38.78448644082732,37.841904956325564,38.90351861282748,39.790543535691654,40.58232131669587,39.372328573319606,38.08274969504937,38.79205910552649,38.07599533272621,38.94449947765149,38.49406265796223,38.42832677735517,38.80986800960447,39.40511449084478
succinate,35.121223516632384,31.306553231759747,32.13411784432623,33.69054207252816,34.482981063693344,34.37723668932213,32.648309941586334,32.16654776827778,32.179088285334686,32.8535298628219,32.50095447340689,34.90705162781643,34.56206407093747,32.26149799770552,34.52508955358286,32.18749271070246,32.97787282063926,32.89304817362559
S-(2-Succinyl)cysteine,25.843495225655563,21.075871797246712,24.40779949435954,26.39545016261312,26.090524579269005,26.06588794550544,25.692665687240627,25.380672573630623,26.4313541454829,26.05979091473558,22.079056746463067,25.396461968905164,26.335297578569826,23.227519352386928,25.53141126278511,22.152869549712396,25.14522273580169,25.750883865383894
phosphoenolpyruvate,NA,NA,NA,27.569479562388167,25.80512236040676,26.440021556856813,25.160070360084767,24.672438698007735,25.96641278732663,26.97244845356298,24.395767132079396,NA,25.862732902336635,NA,25.066492614829826,24.8032195015726,25.796988607207087,25.68299928714955
3-Phosphoglycerate,27.869097452644443,NA,30.4751547621613,29.86660426627496,28.977155024811065,29.637960934468726,27.92385261929616,27.645519573310715,29.659262331031616,29.59776869190028,27.885295175462822,25.656664783955797,29.012600251437693,23.70293555890593,27.78607613076779,28.318872132021653,29.22380990842575,28.69607834916905
ADP,31.2776588563927,30.47337232233424,31.030282033341688,32.04668588275344,31.380960126752836,31.800330743472028,32.01506150624974,32.17497639034836,32.05535291691244,31.916376428496033,30.103026219429406,30.945623748198475,31.69442429141144,30.935312068814998,31.320997948989355,29.831555723650187,31.754480264052443,31.890756362117603
aKG,28.840622284033962,31.041656081908766,30.719080345047384,30.994218462859305,29.94251802313904,30.783011267272006,29.35622148418134,30.99309625556869,29.51282568251168,30.949241062401658,30.222039267479627,28.677069004186905,29.613504296027866,31.77380188962557,30.67537266636157,30.504655670800307,32.66416949301363,29.57112007873823
CMP,27.433551094565175,29.057228885829225,28.212120356327507,29.02293727998083,28.2585013089218,27.97704958051427,28.438027202527888,28.383778484498446,27.80249521484894,28.84691757147912,28.410070670108887,27.70131655043358,27.64796770559609,27.57740467682207,27.223884937705293,27.950896669614853,27.88560299438066,27.791548313194163
ethanolamine,35.494032780521934,35.12714398097404,35.773960971594335,34.711006175087874,35.304338845149914,35.649857143985116,33.535468472070676,34.080932900433226,34.559119334785606,34.211462911164745,36.183764297526196,35.742062892776886,35.60256343321721,35.285391204016506,35.81347953369355,35.22450328185758,34.613909505954695,34.008525391045524
malate,36.15774939265751,34.41844611183065,35.49069208202049,35.68316254216256,35.90452208280985,36.25537345594907,36.1711507303997,35.57858828282943,36.4580332096713,36.39113842309436,35.297421079321765,36.390815405764016,36.340527086946494,35.90251702817672,36.36967179572504,35.45676185631726,36.10243483219641,36.00588066978996
succinyladenosine,28.38507973680962,NA,21.521970514278873,26.641429404267182,27.354856372816936,27.912254457717196,24.35000615076918,NA,25.557643342980214,23.986702437243228,22.79186306770479,28.526229843875495,28.303417813785025,NA,28.294735264175753,22.81526353727759,24.096548889065996,25.074105277292777
aconitate,27.531815110880043,31.00770874998543,31.051655684134257,29.986564890315865,30.033941050902637,30.44707631439076,30.33089732782147,30.306099120676567,31.100772041671657,30.662619836250247,31.018561706326285,29.625506946757934,30.806149373970268,31.12172519304588,31.286646444198578,30.61488741650128,31.72975783464121,30.929230509932236
choline,38.17641323692254,37.793226088983744,38.87483557335355,37.51462408099121,37.65226214857023,38.05530859443476,38.141335075964136,38.05833147149609,38.936900664406494,38.65354976908651,38.949994486197596,38.60390700860847,38.35689615935351,38.724403976145695,38.09462201373441,38.851885831479876,38.387792959585695,37.982530182512576
fructose 6-phosphate,26.51389320288278,25.676591483643406,27.16111457670425,27.70623769989528,27.660482655375194,27.82829214657287,31.9183623357458,29.727262722752254,30.2693716456474,29.6158953100846,27.429349732603775,27.362110464114387,27.158820992288735,28.83679130564072,27.520416255527177,28.29603215566354,31.498432288534755,30.156082579459383
sedoheptulose_7-phosphate,NA,NA,24.721216089391383,25.085036055742798,23.842597065825423,NA,NA,NA,27.56042042765079,NA,NA,25.09559548954563,23.65167802493447,24.49030610650938,NA,NA,27.970053316179968,28.117402111295323
fumarate,32.29961810896884,29.54455108665622,30.986560655912374,31.889356917710767,31.84490722651263,32.15291939106119,31.90075293615242,31.172172317471652,32.2693716456474,32.12923978585708,30.529523625603662,32.2573663592395,32.32729677709398,31.424794260681924,32.22146227543844,30.692728018952874,31.907183524966168,31.88155253478776
uridine,27.821321728075027,25.02319725725444,28.101696366633853,26.923829134967907,28.227851096081615,28.37122255987151,25.522038815173484,22.146207319993607,28.18190880439706,27.118299320026438,28.156065230076223,28.3490148065027,28.234992672774137,25.729407770267116,27.51251105744183,27.870726320930867,24.64812522129261,27.079266982408555
glucose 6-phosphate,27.161591458951897,24.795963572848493,27.561127985271153,27.41838697389028,27.68002284177084,27.97216735913452,28.26635707562676,26.28756316923914,28.923375790798207,26.64025202322179,27.309610488329675,28.18182788718971,27.72629606628105,27.10791939352085,27.559305268920767,25.52280301751057,28.68563085629655,29.47648320460015
uric acid,27.746553959673054,29.848052083996944,30.558144126832328,29.289957033765802,28.382948679846287,28.363785971029724,26.833397668350653,28.42958217411157,26.37568054779374,28.141236131303597,30.82591662838389,27.638122723946392,28.050568101636713,28.471610012799474,28.578363604736456,30.648333899594423,26.040672390873485,26.491080580813108
GSSG,27.29350313445748,29.293463232319308,29.117998178962953,28.165330379252058,24.008405958795507,26.01362419541342,28.82061151339481,30.674342408476473,29.51819219226149,30.284108212996518,26.816673229447375,22.89203675145149,26.143091877832255,30.102866165794563,25.47720418870588,29.2090488540689,29.50093914414533,28.596092606969687
ornithine,30.780679743577682,31.36134570460013,30.99761584442137,30.362713376201118,31.008405958795503,30.346912152465332,31.754363449170892,31.770174113263966,30.43929664708971,31.80587688723048,31.47799332496358,31.083786187256,30.778134997800674,30.970415869770914,31.172134563074867,31.678081242988473,33.45599702221436,33.333620765011574
