ID,NES
TCF7L2,-1.2693066144101484
ZNF384,-1.1186636573354365
ZNF740,-3.5864407833391425
FOXP2,0.42128876098489687
GABPA,0.4865487607619783
SOX6,-1.5750952727891745
GATA6,-2.332317745068147
GFI1B,-0.9677115655338202
ZFX,-0.67101984605309
HMBOX1,0.18394028403435655
HNF1B,-2.5864619946304552
RXRA,-1.2974001016082375
HNF4G,-2.0386784188334883
HOXB13,-1.6848388110787484
HSF1,-2.9477539646923954
IKZF1,2.1303475519276742
ZEB2,2.035296272501699
IRF2,1.245738777955211
ZNF263,-7.412212793655984
IRF3,-3.6444061576573197
IRF9,0.6618743269877543
JUNB,0.1353126843399465
JUND,0.30998994497322935
KLF1,-1.8217622532697797
KLF13,-2.4412994975134383
KLF5,-3.3016551705996737
SREBF1,-3.452345008458628
KLF9,-2.5085951654946044
LEF1,-0.38517273747727965
TBXT,-2.517099895589295
LYL1,4.517703500903284
MAF,0.20474477541028652
MAFB,-0.5408588399637377
SOX9,-3.8602657856711535
MAFK,-2.316185575445402
MAX,-1.7929768868326383
MAZ,-2.909531703804678
MBD1,-4.35185258895497
MEF2A,-0.23851680994284233
MEF2B,-0.16123838941185378
MEIS1,-1.5915454431849851
ONECUT1,-1.361677353380933
SOX10,-1.5867228436541658
MTA1,-5.729709210311361
MTA2,-1.046068091521594
MYCN,-0.520495206932259
MYBL2,0.5805630661791781
MYOD1,-2.4183369043488767
NANOG,-2.443592993738048
POU5F1,-2.4959756379925304
SOX2,-2.949414323042504
TCF3,-0.1581811882517959
NFE2,0.4912006884321056
NFE2L1,-1.5264282424026032
RELB,0.2418166907146541
TBX21,1.0606087597082328
NFYA,-2.0400500160275965
NFYB,1.0678420513688103
NONO,-1.2610090663352573
NR2C2,-0.3350662284803024
NR2F1,-3.723748366041766
NR2F6,-1.6300864444557106
VDR,-0.8329758679781186
NRF1,-3.463423833806604
PAX6,-1.1740220176841776
PBX2,-2.438797201698648
PDX1,-0.7959827941221643
PKNOX1,-1.603922713916553
POU2F1,0.5118756344576763
POU4F2,-0.44866564695567374
PPARA,-0.882993287051692
PRDM1,-0.1890750763100543
PRDM14,-6.070820131801526
STAT5B,1.7250685669518913
REST,-0.20775025631079616
RFX1,-3.321468706185589
RFX5,2.940552656670675
SOX11,-1.6216064745916925
SIX2,-2.6253201080999222
SIX5,-3.53691410637137
SMAD2,-0.0281266844316647
SNAI2,-1.1625023157246068
SNAPC4,-4.094998396410384
SP4,-1.235471050980135
SPIB,1.8828383073454036
SREBF2,-3.993084948364218
SSRP1,1.9631403283123219
STAT2,6.2602886711506605
TAF1,-0.9232226094234801
TEAD1,-1.7561387481904274
TCF25,-2.6262718971985533
TEAD2,-1.107100518376055
TEAD4,-1.4952263408257618
TFDP1,4.009572755827786
THAP1,-2.9104608257518563
THAP11,0.05361965188099113
TWIST1,-0.4099116710355122
USF1,1.764361790698594
ZBTB33,1.8648996345615507
ZBTB7A,-5.717549892326948
ZEB1,-1.4163658853698098
ZKSCAN1,-0.7287726299944246
ZNF143,-1.0520394209359345
ZNF639,1.3523519185043205
